Week,Punter,Team,Blocks,Touchbacks,Fair Catches,Out-of_Bounds,50+,60+,70+,Under 20,Under 10,Under 5,1 Yd Line,Punt Avg,Return Avg,Holds,Misses,First Downs,Touchdowns,Fumbles,Interceptions,Conduct,Total Points
5,C.Wadman,DEN,0,0.0,0.5,0.2,2,0.0,0.0,3,0.75,0.0,0.0,-0.3875,-0.875,0.2,-0.0,0,0,-0.0,-0.0,0,5.3875
5,L.Edwards,NYJ,0,0.4,0.25,0.0,0,0.0,0.0,2,0.75,0.0,0.0,-0.03333333333333357,0.8,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,4.516666666666666
5,M.Bosher,ATL,-3,0.0,0.25,0.1,0,0.0,0.0,2,0.75,0.0,0.0,-0.6000000000000001,0,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,-0.19999999999999996
5,J.Berry,PIT,0,0.0,0.0,0.0,2,0.0,0.0,2,0.75,0.5,0.0,0.26666666666666644,0.75,0.4,-0.25,0,0,-0.0,-0.0,0,6.416666666666667
5,J.Townsend,OAK,0,0.0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.42500000000000004,0.025,0.2,-0.25,0,0,-0.0,-0.0,0,3.4
5,D.Jones,LAC,0,0.0,0.5,0.0,1,0.0,0.0,3,0.75,0.0,0.0,-0.2,0.7000000000000001,0.4,-0.5,0,0,-0.0,-0.0,0,5.65
5,C.Johnston,PHI,0,0.0,0.25,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.17500000000000002,-0.2,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.5249999999999995
5,M.Wile,MIN,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,-0.6000000000000001,0,0.4,-0.5,0,0,-0.0,-0.0,0,-0.6000000000000001
5,B.Pinion,SF,0,0.4,0.25,0.0,1,0.0,0.0,1,0.75,0.0,0.0,-0.07500000000000001,0.9,0.0,-0.25,0,0,-0.0,-0.0,0,3.9749999999999996
5,A.Lee,ARI,0,0.0,0.25,0.1,3,0.0,0.0,5,0.75,0.0,0.0,-0.5375,0.8,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,9.662500000000001
5,J.Hekker,LA,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.7000000000000001,1.2000000000000002,0.5,-0.25,0,0,-0.0,-0.0,0,1.75
5,M.Dickson,SEA,0,0.4,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,-1.05,-0.2,0.5,-0.0,0,0,-0.0,-0.0,0,2.8999999999999995
5,C.Jones,DAL,0,0.4,0.5,0.0,2,0.0,0.0,2,0.75,0.5,0.0,-0.1,-0.06666666666666661,0.5,-0.0,0,0,-0.0,-0.0,0,6.483333333333334
5,T.Daniel,HOU,0,0.4,0.0,0.0,2,0.75,0.0,1,0.0,0.0,0.0,0.8333333333333336,-0.2,0.5,-0.25,0,0,-0.0,-0.0,0,5.033333333333334
