Week,Punter,Team,Punts,Punt Yards,Blocks,Touchbacks,Fair Catches,Out-of_Bounds,50+,60+,70+,Under 20,Under 10,Under 5,1 Yd Line,Returns,Return Yards,Holds,Misses,First Downs,TD,Fumbles,Int,Conduct
3,J.Berry,PIT,5,228,0,1,1,0,1,0,0,2,1,1,0,1,0,3,2,0,0,0,0,0
3,B.Anger,TB,3,126,0,0,1,0,1,1,0,1,1,0,0,1,16,5,0,0,0,0,0,0
4,J.Hekker,LA,2,71,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
4,M.Wile,MIN,4,159,0,0,2,0,0,0,0,1,0,0,0,1,4,5,0,0,0,0,0,0
4,M.Bosher,ATL,1,41,0,0,0,0,0,0,0,0,0,0,0,1,13,6,0,0,0,0,0,0
4,K.Huber,CIN,1,31,1,0,1,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0
4,B.Anger,TB,5,214,0,0,1,1,1,0,0,1,0,0,0,3,14,2,0,0,0,0,0,0
4,P.O'Donnell,CHI,2,96,0,0,1,0,1,0,0,0,0,0,0,1,2,8,0,0,0,0,0,0
4,S.Martin,DET,4,171,0,1,3,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0
4,C.Jones,DAL,2,78,0,0,1,0,3,0,0,1,0,0,0,5,45,6,0,0,0,0,0,0
4,C.Bojorquez,BUF,8,348,0,0,2,1,1,0,0,4,0,0,0,5,20,0,0,0,0,0,0,0
4,J.Scott,GB,4,171,0,1,2,0,1,0,0,2,1,0,0,1,-1,4,1,0,0,0,0,0
4,R.Sanchez,IND,5,220,0,0,1,1,1,0,0,2,0,0,0,2,20,4,0,0,0,0,0,0
4,T.Daniel,HOU,5,207,0,0,3,0,1,0,0,4,2,1,0,1,19,6,1,0,0,0,0,0
4,L.Edwards,NYJ,7,345,0,1,0,2,3,1,0,1,1,0,0,3,11,2,0,0,0,0,0,0
4,L.Cooke,JAX,4,185,0,0,1,0,1,0,0,3,1,1,0,1,7,5,0,0,0,0,0,0
4,M.Haack,MIA,7,293,0,0,0,2,3,0,0,0,0,0,0,5,45,1,0,0,0,0,0,0
4,R.Allen,NE,2,80,0,0,0,0,0,0,0,0,0,0,0,2,23,6,0,0,0,0,0,0
4,C.Johnston,PHI,6,308,0,3,1,0,3,1,0,2,0,0,0,2,8,5,0,0,0,0,0,0
4,B.Kern,TEN,5,254,0,1,0,1,2,0,0,2,2,1,0,2,42,4,0,0,0,0,0,0
4,M.Dickson,SEA,4,190,0,1,1,1,2,0,0,2,1,0,0,1,0,4,2,0,0,0,0,0
4,A.Lee,ARI,5,253,0,0,1,0,2,0,0,1,0,0,0,4,39,3,2,0,0,0,0,0
4,J.Townsend,OAK,6,267,0,1,2,0,1,0,0,1,0,0,0,2,10,6,2,0,0,0,0,0
4,B.Colquitt,CLE,7,350,0,0,2,0,3,0,0,2,0,0,0,5,98,4,0,0,0,0,0,0
4,B.Pinion,SF,5,235,0,0,1,0,2,0,0,0,0,0,0,4,82,4,0,0,0,0,0,0
4,D.Kaser,LAC,4,174,0,0,1,0,1,0,0,3,1,0,0,2,5,3,3,0,0,0,0,0
4,T.Morstead,NO,2,95,0,0,2,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
4,R.Dixon,NYG,4,204,0,1,0,0,3,1,0,0,0,0,0,3,15,2,0,0,0,0,0,0
4,J.Berry,PIT,5,206,0,0,4,0,0,0,0,1,1,0,0,1,4,2,0,0,0,0,0,0
4,S.Koch,BAL,4,175,0,1,1,1,1,0,0,2,0,0,0,1,3,6,0,0,0,0,0,0
4,M.King,DEN,3,123,0,0,0,2,1,0,0,1,0,0,0,1,37,5,0,0,0,0,0,0
4,D.Colquitt,KC,4,168,0,2,1,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0
5,R.Sanchez,IND,3,142,0,0,0,0,1,0,0,1,1,0,0,2,20,4,1,0,0,0,0,0
5,R.Allen,NE,4,193,0,0,1,1,2,0,0,1,1,0,0,2,38,6,0,0,0,0,0,0
5,B.Kern,TEN,2,106,0,0,1,0,1,1,0,1,1,0,0,1,8,4,0,0,0,0,0,0
5,C.Bojorquez,BUF,4,175,0,1,0,1,0,0,0,1,1,0,0,2,39,3,0,0,0,0,0,0
5,R.Dixon,NYG,2,99,0,0,1,0,1,0,0,1,1,0,0,1,-3,5,0,0,0,0,0,0
5,M.Palardy,CAR,3,153,0,0,0,0,2,0,0,2,1,1,0,3,15,6,0,0,0,0,0,0
5,M.Haack,MIA,5,209,0,0,3,0,2,0,0,4,0,0,0,2,19,2,0,0,0,0,0,0
5,K.Huber,CIN,4,173,0,0,0,1,2,0,0,1,1,0,0,2,85,3,0,0,0,0,0,0
5,S.Koch,BAL,8,366,0,1,3,0,2,0,0,6,1,0,0,3,23,3,0,0,0,0,0,0
5,B.Colquitt,CLE,9,452,0,1,2,1,5,1,0,3,0,0,0,5,59,2,2,0,0,0,0,0
5,S.Martin,DET,5,228,0,0,2,0,2,0,0,4,1,1,0,2,2,5,1,0,0,0,0,0
5,L.Cooke,JAX,3,108,0,0,0,2,0,0,0,2,1,1,0,1,2,2,0,0,0,0,0,0
5,D.Colquitt,KC,2,116,0,0,1,0,2,1,0,1,1,0,0,1,6,5,0,0,0,0,0,0
5,C.Wadman,DEN,8,329,0,0,2,2,2,0,0,3,1,0,0,4,71,2,0,0,0,0,0,0
5,L.Edwards,NYJ,3,134,0,1,1,0,0,0,0,2,1,0,0,1,1,6,1,0,0,0,0,0
5,M.Bosher,ATL,3,117,1,0,1,1,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0
5,J.Berry,PIT,3,143,0,0,0,0,2,0,0,2,1,1,0,2,3,4,1,0,0,0,0,0
5,J.Townsend,OAK,4,197,0,0,0,0,3,0,0,0,0,0,0,4,35,2,1,0,0,0,0,0
5,D.Jones,LAC,3,129,0,0,2,0,1,0,0,3,1,0,0,1,2,4,2,0,0,0,0,0
5,C.Johnston,PHI,4,187,0,0,1,0,2,0,0,2,0,0,0,2,22,3,0,0,0,0,0,0
5,M.Wile,MIN,2,78,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
5,B.Pinion,SF,4,177,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
5,A.Lee,ARI,8,317,0,0,1,1,3,0,0,5,1,0,0,3,3,3,0,0,0,0,0,0
5,J.Hekker,LA,1,38,0,0,0,0,0,0,0,1,0,0,0,1,-3,5,1,0,0,0,0,0
5,M.Dickson,SEA,4,138,0,1,1,0,2,0,0,1,0,0,0,1,11,5,0,0,0,0,0,0
5,C.Jones,DAL,5,220,0,1,2,0,2,0,0,2,1,1,0,3,29,5,0,0,0,0,0,0
5,T.Daniel,HOU,3,160,0,1,0,0,2,1,0,1,0,0,0,2,22,5,1,0,0,0,0,0
5,T.Way,WAS,3,110,0,0,2,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0
6,C.Johnston,PHI,5,240,0,0,1,0,3,0,0,2,1,0,0,3,0,6,1,0,0,0,0,0
6,R.Dixon,NYG,5,253,0,0,0,0,5,0,0,2,0,0,0,5,47,3,1,0,0,0,0,0
6,M.Bosher,ATL,4,180,0,0,0,1,2,0,0,1,0,0,0,2,15,6,0,0,0,0,0,0
6,B.Anger,TB,2,81,0,0,0,0,0,0,0,1,0,0,0,2,14,3,1,0,0,0,0,0
6,J.Berry,PIT,4,172,0,0,2,1,1,1,0,3,0,0,0,1,6,4,0,0,0,0,0,0
6,K.Huber,CIN,6,270,0,0,3,0,3,2,0,4,0,0,0,2,22,3,0,0,0,0,0,0
6,B.Colquitt,CLE,6,242,0,0,1,0,1,0,0,5,2,1,0,3,36,2,0,0,0,0,0,0
6,D.Jones,LAC,5,208,0,0,1,0,0,0,0,0,0,0,0,4,51,6,0,0,0,0,0,0
6,C.Bojorquez,BUF,5,243,1,0,0,0,2,1,0,2,2,0,0,3,7,3,0,0,0,0,0,0
6,T.Daniel,HOU,5,203,0,0,0,1,1,0,0,2,0,0,0,3,8,3,0,0,0,0,0,0
6,M.Haack,MIA,4,162,0,1,1,0,0,0,0,2,1,0,0,1,5,5,0,0,0,0,0,0
6,P.O'Donnell,CHI,2,79,0,0,1,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0
6,A.Lee,ARI,6,288,0,0,2,0,3,1,0,1,0,0,0,3,26,2,0,0,0,0,0,0
6,M.Wile,MIN,5,225,0,0,1,0,2,0,0,2,1,0,0,3,17,5,0,0,0,0,0,0
6,R.Sanchez,IND,2,93,0,0,1,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0
6,L.Edwards,NYJ,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
6,J.Townsend,OAK,3,92,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
6,M.Dickson,SEA,2,86,0,0,1,1,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0
6,M.Palardy,CAR,3,133,0,1,1,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0
6,T.Way,WAS,4,164,0,0,1,0,1,0,0,2,2,1,0,1,0,5,0,0,0,0,0,0
6,C.Wadman,DEN,4,169,0,0,2,0,0,0,0,2,1,0,0,2,29,4,0,0,0,0,0,0
6,J.Hekker,LA,3,120,0,0,1,1,1,0,0,3,2,1,0,0,0,5,1,0,0,0,0,0
6,L.Cooke,JAX,6,248,0,1,1,2,2,1,0,2,0,0,0,2,9,1,0,0,0,0,0,0
6,C.Jones,DAL,3,123,0,0,2,0,0,0,0,1,1,1,0,6,48,8,0,0,0,0,0,0
6,B.Kern,TEN,9,375,0,0,2,3,1,0,0,3,1,0,0,4,50,0,0,0,0,0,0,0
6,S.Koch,BAL,4,175,0,0,0,2,0,0,0,2,1,1,0,1,0,3,0,0,0,0,0,0
6,D.Colquitt,KC,1,51,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
6,B.Pinion,SF,3,126,0,0,2,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0
6,J.Scott,GB,4,155,0,1,2,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0
7,A.Lee,ARI,6,304,0,0,1,1,4,0,0,1,1,0,0,3,23,2,0,0,0,0,0,0
7,C.Wadman,DEN,6,261,0,0,4,0,0,0,0,2,1,0,0,2,17,5,0,0,0,0,0,0
7,B.Kern,TEN,2,103,0,0,0,0,1,0,0,0,0,0,0,2,14,3,1,0,0,0,0,0
7,D.Jones,LAC,3,115,0,0,1,0,0,0,0,3,1,0,0,1,0,4,0,0,0,0,0,0
7,S.Koch,BAL,3,137,0,0,1,0,1,0,0,2,1,1,1,1,12,3,1,0,0,0,0,0
7,T.Morstead,NO,2,88,0,0,0,0,1,0,0,0,0,0,0,1,8,4,0,0,0,0,0,0
7,P.O'Donnell,CHI,4,173,1,0,1,0,1,0,0,1,1,0,0,2,3,5,0,0,0,0,0,0
7,R.Allen,NE,4,171,0,1,0,2,1,0,0,0,0,0,0,1,17,5,0,0,0,0,0,0
7,R.Sanchez,IND,4,188,0,0,2,0,1,1,0,2,1,0,0,0,0,3,2,0,0,0,0,0
7,C.Bojorquez,BUF,4,185,0,0,4,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
7,L.Cooke,JAX,6,274,0,2,0,3,3,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0
7,T.Daniel,HOU,6,277,0,1,3,0,3,1,0,4,1,1,1,1,21,4,0,0,0,0,0,0
7,K.Huber,CIN,5,258,0,1,0,0,3,1,0,2,0,0,0,4,22,2,0,0,0,0,0,0
7,S.Martin,DET,1,61,0,0,0,0,1,1,0,0,0,0,0,1,19,6,0,0,0,0,0,0
7,M.Haack,MIA,4,182,0,0,0,0,1,0,0,2,1,1,0,2,15,3,1,0,0,0,0,0
7,L.Edwards,NYJ,8,377,0,0,0,2,4,1,0,1,0,0,0,6,57,3,0,0,0,0,0,0
7,M.Wile,MIN,8,382,0,0,3,2,4,2,0,4,1,0,0,2,8,7,1,0,0,0,0,0
7,C.Johnston,PHI,3,135,0,0,0,1,1,0,0,1,0,0,0,2,12,3,1,0,0,0,0,0
7,M.Palardy,CAR,5,209,0,1,0,0,1,0,0,3,2,1,0,2,14,1,1,0,0,0,0,0
7,B.Colquitt,CLE,9,465,0,2,0,1,5,1,1,3,2,2,1,4,20,3,0,0,0,0,0,0
7,B.Anger,TB,4,187,0,1,1,0,2,0,0,1,1,0,0,2,46,4,2,0,0,0,0,0
7,C.Jones,DAL,5,208,0,1,2,0,4,0,0,0,0,0,0,4,36,4,1,0,0,0,0,0
7,T.Way,WAS,6,227,0,0,2,0,0,0,0,5,0,0,0,3,11,3,0,0,0,0,0,0
7,B.Pinion,SF,4,160,1,0,0,2,1,0,0,2,0,0,0,2,36,2,0,0,0,0,0,0
7,J.Hekker,LA,4,122,0,0,1,1,1,0,0,1,1,0,0,1,6,7,0,0,0,0,0,0
7,M.Bosher,ATL,3,133,0,0,1,0,0,0,0,2,0,0,0,2,29,5,0,0,0,0,0,0
7,R.Dixon,NYG,4,163,0,0,2,0,1,0,0,2,1,1,1,0,0,2,0,0,0,0,0,0
8,T.Daniel,HOU,5,211,0,1,2,0,1,0,0,1,0,0,0,2,29,6,0,0,0,0,0,0
8,M.Haack,MIA,4,188,0,0,3,0,2,1,0,3,1,0,0,1,13,5,0,0,0,0,0,0
8,L.Cooke,JAX,2,96,0,0,0,0,1,0,0,1,1,0,0,1,0,4,0,0,0,0,0,0
8,C.Johnston,PHI,3,155,0,0,1,0,2,1,0,0,0,0,0,2,31,4,0,0,0,0,0,0
8,M.Palardy,CAR,3,137,0,0,0,1,1,0,0,2,2,1,1,1,23,6,0,0,0,0,0,0
8,S.Koch,BAL,3,153,0,0,0,0,2,0,0,1,1,1,1,2,21,3,0,0,0,0,0,0
8,L.Edwards,NYJ,8,337,0,0,0,2,1,0,0,1,0,0,0,4,36,2,0,0,0,0,0,0
8,P.O'Donnell,CHI,5,225,0,2,2,0,1,0,0,2,0,0,0,1,8,4,1,0,0,0,0,0
8,K.Huber,CIN,6,263,0,0,2,1,2,0,0,3,0,0,0,1,8,4,1,0,0,0,0,0
8,B.Anger,TB,3,149,0,0,1,0,1,1,0,0,0,0,0,2,29,4,1,0,0,0,0,0
8,S.Martin,DET,4,181,0,1,0,1,2,0,0,1,1,0,0,1,10,2,0,0,0,0,0,0
8,M.Dickson,SEA,4,198,0,0,1,0,2,1,0,2,1,0,0,2,8,4,0,0,0,0,0,0
8,C.Wadman,DEN,4,175,0,0,0,1,2,0,0,1,1,0,0,3,15,3,1,0,0,0,0,0
8,D.Colquitt,KC,5,196,0,1,0,0,1,0,0,3,0,0,0,2,13,4,1,0,0,0,0,0
8,T.Way,WAS,5,246,0,0,0,0,2,0,0,3,0,0,0,4,18,4,1,0,0,0,0,0
8,R.Dixon,NYG,5,220,0,0,1,3,1,0,0,3,1,1,0,0,0,3,0,0,0,0,0,0
8,J.Berry,PIT,4,176,0,0,1,0,0,0,0,2,1,1,0,2,26,5,0,0,0,0,0,0
8,B.Colquitt,CLE,5,235,0,0,2,0,2,0,0,0,0,0,0,3,46,2,2,0,0,0,0,0
8,R.Sanchez,IND,1,46,0,0,0,0,0,0,0,0,0,0,0,1,-1,6,0,0,0,0,0,0
8,J.Townsend,OAK,2,80,0,0,0,0,1,0,0,0,0,0,0,1,10,4,0,0,0,0,0,0
8,B.Pinion,SF,7,285,0,0,5,2,0,0,0,4,2,0,0,0,0,3,0,0,0,0,0,0
8,A.Lee,ARI,5,229,0,0,1,0,2,0,0,1,1,0,0,4,32,2,0,0,0,0,0,0
8,J.Scott,GB,5,214,0,1,0,0,2,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0
8,J.Hekker,LA,7,316,0,0,2,3,2,0,0,3,2,2,1,1,13,3,0,1,0,0,0,0
8,T.Morstead,NO,2,86,0,0,1,0,1,0,0,1,1,0,0,1,4,5,0,0,0,0,0,0
8,M.Wile,MIN,2,81,0,0,1,0,0,0,0,1,0,0,0,1,15,2,1,0,0,0,0,0
8,R.Allen,NE,4,148,0,0,0,1,1,0,0,0,0,0,0,2,33,4,1,0,0,0,0,0
8,C.Bojorquez,BUF,5,198,0,2,2,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0
9,B.Pinion,SF,3,164,0,1,1,0,2,1,0,1,1,0,0,0,0,6,0,0,0,0,0,0
9,J.Townsend,OAK,6,225,0,0,2,0,0,0,0,2,0,0,0,2,6,1,1,0,0,0,0,0
9,S.Koch,BAL,4,189,0,1,0,0,2,0,0,1,0,0,0,3,17,4,0,0,0,0,0,0
9,B.Roethlisberger,PIT,1,27,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0
